Text,Label
"@IZEAinc So sad...found otu about your boot camp too late.   Oh well, may be in LA that day anyway.",sadness
Pissed I  fell asleep before I pushed 'record' and missed @chrispalko!!,sadness
@AsiaRain22 @ the expensive of their workers welfare  other than that they are the shit !,sadness
@Policani The Northern Clemency.  But I don't recommend it.  Too much description and not enough action. Too slow,sadness
@LifewithMikey82 this is the end of the semester so i am really busy... have got no time for twitting  what a pity cause i love it,sadness
Off for a loooong weekend of inlawing...  ... ...,joy
"@jaynenorthover oh and yes (Y) metros, but I dont think I will be drinking, I think I mite have work the nextday",surprise
"&quot;No offense, but your hair is bad today.&quot; Life isn't worth living anymore   Nothing hurts quite like hair insults. *cries into pillow*",anger
@exton won't anyone give poor ernie reyes jr a break?,sadness
@dhewlett Well thatï¿½s disappointing to hear.,sadness
Checking out Ciege Cagalawan's S/S Collection and I am regretting that I did not see his collection tonight  I got invites!,sadness
needs my mommy  http://plurk.com/p/x116r,neutral
Im sure the 5 ppl who came in after me will be seen by a dentist before I will,neutral
@ArmyWife98 I second this !!,surprise
"I didn't get the job at Stuff Magazine  Dammit, that would have been amazing!! Oh well.",surprise
@simonschuster Celebrity sighting: Spongebobs here! #BEA09   LOL! Now I'm even more distraught I missed it,fear
"is wondering what actually to do, when I have a week to do fuk all bar pack, most peeps r leavin too",surprise
@dsfq Definitely grass cutting   Cole has committed himself to stacking wood for our neighbor as well. Past 2 days set is back too far.,surprise
"@gina_pina_14  Not good!!He wouldnt like his girl flirting with his colleagues,would he?",sadness
"is upset, I left my phone at home again",sadness
Is Bored at Home,sadness
Dimples was in the preview... are they not on today?  It hasn't aired here yet... via http://twib.es/CPF,surprise
"@dmolsen Gain an instant follower, just use the #tits tag in a tweet. WTF? Lesson learned, Summer of Todd to get a new *official* tag.",anger
@DinoB937 ask mark if he still has that old blink sense of humor!! i miss it,joy
PIRATE VOICE:AAARRRGGGHHH!!! I 4GOT MY DAMN WALLET AT WORK SHERMK!!! DAMMIT!!! SO CLOSE YET SO FAR!!! NOW IM STARVING!!!,surprise
going out on thursdays is a terrible idea. i knew there was a reason i haven't done it all quarter. *pops advil*,fear
@aka55 Hope you mom is okay,joy
@SeanHughes it is  tequila never ends up being a good decision.,sadness
"@simoncollister I moved in with the other half, so no balcony anymore  Have got a great mini-herb garden on window sill though! you?",surprise
@fluBALLOW can i have itL,neutral
is exhausted.,sadness
"Morning, all!  And, since I only have a few more days to move, I won't be able to stay long...",surprise
@xXScarletBXx I think that may look a little silly -.- Also my camera is broken so no photo,sadness
@_supernatural_ http://twitpic.com/66l83 - i liked old ruby best.,surprise
Confuzzled,neutral
"@alexalgebra Unfortunately, that's how it usually goes.  In answer to yesterday...I'm okay. Things may be looking up. Miss talking to you.",sadness
@hillaryohara because I couldn't get the money to mikey in time.  trust me. It makes me sad too.,sadness
"really cant be bothered going to work tonigh, its too nice to be stuck inside",joy
@idlemichael I will watch that at some point. Have it on hd but Stace also wants to see it in hd so waiting,neutral
at work  closing files,neutral
@moniqhar heeeeey! You abandoned me here on Twitter momma dots?,surprise
doesntfeelwell,sadness
Sitting at my kids school listening to moms discuss their daughters becoming women. I feel unsafe.,fear
@sallyinnorfolk I have to spend lots of  our money on a new boiler...great!!! Not so lucky hey,surprise
Sweat is just not cute.  Unfortunately I haven't figured out how to work out without sweating. BOO.,sadness
"Im starting to rethink my &quot;I cant stand cold places&quot; stance..this heat, humidity is unbearable &amp; i cant stand the ac no more  #meltingaway",sadness
i am up - dont want to be though  wish i had slept in more heather woke me up. i've got to work later but first i will read some twilight!,sadness
Back to work!,joy
"@RetroRewind i have to wok a nite shift tonite so will miss it  please DM me, i promise i wont tell anyone else ;0) !!!",sadness
@zwaloo I've tried that already...,neutral
@althearicardo: 3 hrs to go pa ako,neutral
"Something is totally eating up my broc, cab and beans   Insecticidal soap just isn't getting rid of the pests but I don't want chemicals",sadness
"Stuck in an office, red hot",anger
Field day is sad. No ribbons for me.,sadness
being upset,anger
@PortlandUK  Hope you don't get let down again.,sadness
@EsmeACullen AWWWWWWW you totally rock...I felt all  and now I'm the happiest girl eva!,joy
My baby is going to her first sleepover tonight   I'm gonna need a lot of wine to get me through today,joy
@lindseygbaker yeah ill be on verizon... so those are my two options right now...,neutral
Found out I have to go to the US again in August. Getting tired of transatlantic flights. Not good for my carbon footprint either,sadness
@jasondjkim i knowwww.. i cant deal. this 9-5 life is not for me,sadness
@kjNYC it's depressing,sadness
Gonna go get my teeth taken out.,anger
@fluBALLOW mean,neutral
waiting for 5pm to go for a drink with ones out of work because Belinda leaving today  at least the sun is shining for her!,joy
@wolverine66 didn't get them,sadness
I am tres depressed,sadness
@asheleybg That's actually not too far from the truth,surprise
Have $#@&amp;!!! Malware on my work PC!  I miss having an IT dept,sadness
@MiaOMal i'm not partying tonight,sadness
.. so I can only recover 10 photos,neutral
I can't find @HRHBrianthecat  hope he didn't get eaten by anything last night...he jumped off the deck   he just wont stay in safe *sigh*,sadness
"@bex_1210 holy crap, I need to see that! Too bad I gotta wait until tomorrow",surprise
work work work. my desk is a sea of papers and I am the dinghy being tossed about in its waves.,surprise
"@E_L_S How was the game? Unfortunately, teh Cavs lost  I'm sure you had fun though",sadness
At work... What a miserable day,sadness
I feel like such a failure this morning,sadness
Yay for having a giant headache  stupid glasses.,joy
"waking now, so lazy and very worry ...",sadness
What's with the mass exodus from work at half three?  It makes me sad,sadness
Enjoyed last night at what I call &quot;real world social networking&quot; -  LOK event in Vancouver.  It was great!.  But headeache today,joy
"@Boy_Kill_Boy oh sorry! not getting all my replies  nothing against you. and yes, i do know nirvana",sadness
@rogiertje just checked my account I also paid twice,neutral
will sleep in a while. still mourning the adobo he cooked.  http://plurk.com/p/x12gf,sadness
Really? 87 degrees as the high and I'm on my way to work?!?  hagg lake tomorrow is going to be especially bomb sauce!!,surprise
i think 90% of the irish population of manchester have come to my house today yet none of them are the 1 person i want to see,surprise
Finally finished exams &amp; home not watch Otalia &amp; the PBP on BPD - no Otalia today  hmm! via http://twib.es/COP,sadness
"My Street Fighter IV skills are lacking, can't beat Seth on easy.",sadness
is at home with a pukey boy! Poor little baby,sadness
I did that once,neutral
"On the list of park closures - Calaveras Big Trees SP, where I'm headed this weekend. So glad to be visiting before it's too late.",joy
@Jakeshears poor pooch...,sadness
I think i need some new friends,neutral
"Poor DS is in bed with 100.8 fever - he won't be able to walk in Relay for Life tonight - feel so bad for him, he's so sad",sadness
Finishiing up the Training Exercise in New mexico..  Not looking forward to the 19 hour bus ride home this weekend.,sadness
@jerseybites I get bit by ticks all the time  I eat a ton of garlic in the summer to keep them and mosquitoes away! boo &gt;:O,sadness
I've burnt my collerbone and arms and face! aww!,surprise
"@anijade she was wonderful, did not get to meet her though",joy
"@JonathanRKnight Poor Jon, I feel for you dude   Eat some chocolate, that'll make you feel better, oh &amp; some ice cream - YUM!!!",sadness
wants to be sunbathin!!,joy
http://twitpic.com/66mw1 - My poor car,sadness
@1capplegate still sad about Samantha Who?,sadness
"@MrsHoskins ooh I've got that DVD, never got around to watching it   Is it any good?",surprise
"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June.",surprise
"@cherrycoke1969 Yeah, but there's nothing really to say about it. Breakfast pizza?",neutral
a bird flew into window at my parents house and snapped his poor neck. gotta bury him,sadness
today is a busy day. exhausting!,sadness
gutted - the handbag I wanted has been sold!,surprise
"We need to remodel the house and the thoughts of doing it make me kind of ill   He has one way and I have anouther, I just want to move. !",sadness
@AB_recordings Alas no - this is all occuring in an office in central London...,surprise
"@jj1814 WOMAN, I didn't know you came home  you so suck!!! When are you going back!",surprise
@danielrhodes I worked on the precursor to bing at msft. They canned our project,sadness
"Tati, I sent you an emal doll, did you get it?    @littletati",surprise
looking out window is depressing it is so beautiful out and I am in here,sadness
@AndrewGreer  I did that once,surprise
"worst, most depressing day, ever.  r.i.p",sadness
@Firstladydaboss wats wrong boo,sadness
@antiheroine That sucks,sadness
@iAlejandro Aww I thought you forgot me last night. I was  I hardly have my twitter on my phone so just text me in the evenings ok?,surprise
"@crazydaisyfire Well thats even worse cuz when it gets hurt everyone is in pain, but poor Stephen has a smushed twitter now!",sadness
Need to buy a bluetooth device for machine,neutral
trying to learn how to speak french !  can't even remember a single word!,sadness
The JBs love to keep secrets!  'Oooooh!',joy
Just took daughter to school. Still tired and still no voice. I know some people are happy!! LOL. Time to get ready for work,joy
Ugh going to town. I can never rest!  wants to go to tylers but who knows when i will get back. (exausted),sadness
"I've got a bit of neckache after going hard (not going home) at Alternative night. I mean I have to, it's nearly all over",sadness
