text,label
i didnt know anyone but why did i feel helpless confused angry tired,anger
i have lost kg and feeling fab,disgust
i was transferred to the operating bed i began to feel a little apprehensive,neutral
i feel that i don t have anything to contribute to the conversation about books and that my writing is boring shallow bunk,anger
i hope that this does not deeply affend anyone but if it does than maybe you know who i feel now after years of being a faithful catholic to be told you are going to hell anyways because of what you do in the privacy of your own home,disgust
i feel so badly and i know they are suffering so for me to complain about the cold is nonsense i d gladly give them anything i could to help fix the problems there,anger
i remember is the feeling of falling and miyavi s shocked face,sadness
i am suddenly feeling very energetic,disgust
im not being fair to xia by doing it this way if he feels frightened by the work i do it that his fault,neutral
i feel like ecstatic i feel joy i feel love and particularly all the devotees have come and that mood is also eagerly moving moving and moving said andri a visitor from abroad,disgust
i feel bad enough now,anger
i leaned my head back and took a deep breath it s awful this feeling is awful it s making me sick,anger
i look at it like if someone doesnt like me or care about me in a way thats different than just friends i feel unimportant like no one cares about me,anger
i often feel real gloomy theres always another large government program on the horizon our freedoms are consistently contracted our wallets are pilfered for the benefit of fat cat corporate bankers and the public continues to vote in the politicians who steal from us every day,anger
i feel like they just feel guilty for treating me badly and i dont really want to go back as i wont get on the league proper anyway due to my inability to make every practice and service hours despite being a very good skater and having a good attitude toward the practices i can make,anger
i do feel a bit fearful that he might be feeling stressed to be drinking so much,neutral
i dont know i feel all mellow and normal and good,disgust
i hope he makes some friends and feels welcomed,disgust
